assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
6,2,295,100,100,7,200617,0,0,-2,2,407.8,58,46,0,3,1.5,1.0,1,Daniel,1.0,28,3,138.0,59,34,243,False,401.4,140,51,2227,,2020-03-04T10:30:26.710993Z,58,0,0,0,200617.jpg,3.2,0,0,James,5.5,False,None,a,12,1,574.0,51,27,90,1839195,3668,1743425,7936,0.2,15.5,James,4
0,0,334,None,None,6,101582,0,0,-2,2,526.4,35,28,0,3,2.5,2.0,2,Frederico,2.0,25,0,116.9,80,46,244,False,410.2,133,48,2088,,None,53,0,0,0,101582.jpg,1.8,0,0,Rodrigues de Paula Santos,0.4,False,None,a,12,1,231.0,140,80,48,39629,632,34248,1207,0.4,9.1,Fred,7
0,0,7,100,100,0,209041,0,0,-3,3,24.8,373,182,0,3,0.5,0.0,0,Angel,0.0,1,0,3.1,447,189,245,False,4.2,467,201,19,,2019-11-06T16:30:15.083893Z,47,0,0,0,209041.jpg,1.0,0,0,Gomes,0.1,False,None,a,12,1,2.0,430,202,2,6166,53,11512,75,0.0,0.4,Gomes,0
3,1,190,None,None,6,156689,0,0,-2,2,418.7,54,42,0,3,0.5,0.0,0,Andreas,0.0,16,1,100.3,105,60,246,False,239.2,244,96,1442,,None,48,0,0,0,156689.jpg,2.5,0,0,Pereira,0.4,False,None,a,12,1,343.0,88,46,58,128080,148,133681,536,0.0,12.1,Pereira,3
1,2,168,100,100,6,62398,0,0,-2,2,168.5,191,119,0,3,1.5,1.0,1,Nemanja,1.0,8,0,43.1,288,133,247,False,210.6,264,107,970,,2020-01-29T23:00:26.987873Z,48,0,0,0,62398.jpg,2.6,0,0,Matic,0.4,False,None,a,12,1,53.0,319,156,34,21986,173,46644,516,0.2,7.1,Matic,1
2,6,281,100,100,2,195851,0,0,-1,1,232.1,146,90,0,3,2.5,2.0,2,Scott,2.0,19,3,92.8,123,70,248,False,394.8,145,54,1633,,2019-12-26T20:30:10.514072Z,49,0,0,0,195851.jpg,3.1,0,0,McTominay,1.2,False,None,a,12,1,301.0,106,59,66,423862,2493,419391,2240,0.4,13.5,McTominay,2
0,0,6,None,None,0,222677,0,0,-2,2,1.1,446,205,0,3,0.5,0.0,0,Tahith,0.0,0,0,0.7,477,207,249,False,1.4,477,206,34,,None,43,0,0,0,222677.jpg,1.0,0,0,Chong,0.6,False,None,a,12,1,6.0,412,193,3,98025,83,89972,554,0.0,0.7,Chong,0
0,0,3,None,None,0,232928,0,0,-2,2,2.8,431,199,0,3,0.5,0.0,0,James,0.0,1,0,0.5,480,210,250,False,2.2,475,205,8,,None,43,0,0,0,232928.jpg,1.0,0,0,Garner,0.2,False,None,a,12,1,0.0,533,217,1,28929,41,28646,178,0.0,0.2,Garner,0
0,0,30,25,100,0,180804,0,0,-1,1,6.2,417,154,0,2,0.1,0.0,0,Axel,0.0,3,0,2.4,456,165,481,False,17.6,437,163,187,Knock - 25% chance of playing,2020-06-18T11:30:15.835129Z,44,0,0,0,180804.jpg,1.4,0,0,Tuanzebe,0.1,False,None,d,12,1,0.0,540,201,7,8115,9,13468,99,0.0,1.6,Tuanzebe,0
1,1,167,None,None,4,232937,0,0,2,-2,155.1,206,52,1,2,0.5,0.0,0,Brandon,0.0,9,1,37.2,318,115,549,False,142.6,317,123,758,,None,42,0,0,0,232937.jpg,3.2,0,0,Williams,4.1,False,None,a,12,1,74.0,290,92,39,661578,4289,384038,14171,0.0,9.3,Williams,5
3,8,142,None,None,4,141746,1,-1,7,-7,198.8,172,109,2,3,9.5,9.0,9,Bruno Miguel,9.0,2,3,63.0,201,102,618,False,244.8,241,95,537,,None,87,0,0,0,141746.jpg,7.8,0,0,Borges Fernandes,19.7,False,None,a,12,1,187.0,176,95,47,1727587,155829,277466,8366,1.0,5.4,Fernandes,1
0,0,12,None,None,0,58498,-1,1,-1,1,21.9,376,58,0,4,1.5,1.0,1,Odion,1.0,0,0,13.0,390,56,624,False,19.6,433,59,43,,None,64,0,0,0,58498.jpg,1.0,0,0,Ighalo,0.6,False,None,a,12,1,88.0,269,54,5,105364,1427,64053,6227,0.2,0.8,Ighalo,0
1,3,182,100,100,6,56983,0,0,-2,2,293.6,103,25,1,2,18.5,18.0,18,Matt,18.0,8,1,62.7,204,57,251,False,183.6,289,113,802,,2019-08-28T21:30:17.608501Z,53,0,1,0,56983.jpg,4.4,0,0,Ritchie,0.7,False,None,a,13,4,150.0,212,49,48,53995,32064,48179,2552,3.4,9.1,Ritchie,3
1,2,261,100,100,4,119471,0,0,0,0,44.3,322,108,0,2,1.5,1.0,1,Fabian,1.0,28,2,60.2,215,60,252,False,394.6,146,54,1399,,2019-12-28T20:30:23.359029Z,50,0,0,0,119471.jpg,2.8,0,0,Schär,1.2,False,None,a,13,4,163.0,195,43,54,157200,678,207667,909,0.2,10.8,Schär,4
0,0,99,100,100,1,151119,0,0,-1,1,95.1,254,71,0,2,1.5,1.0,1,DeAndre,1.0,11,1,26.8,346,124,253,False,130.4,327,128,773,,2020-01-10T11:00:14.429012Z,44,0,0,0,151119.jpg,1.8,0,0,Yedlin,0.1,False,None,a,13,4,41.0,332,115,24,14412,227,13762,183,0.2,5.5,Yedlin,3
2,13,401,None,None,7,57145,0,0,1,-1,63.5,292,92,4,2,6.5,6.0,6,Federico,6.0,25,2,82.3,149,39,254,False,569.2,51,17,1897,,None,46,0,0,0,57145.jpg,3.8,0,0,Fernández,3.5,False,None,a,13,4,191.0,173,35,91,408040,27617,171646,10177,1.3,19.8,Fernández,4
0,4,230,0,0,5,106618,0,0,-2,2,63.1,294,93,0,2,0.0,0.0,0,Paul,0.0,20,0,37.7,312,111,255,False,265.2,228,90,1227,Not included in Newcastle United's 25-man Premier League squad. - Unknown return date,2020-06-17T12:30:22.810145Z,43,1,0,0,106618.jpg,2.8,0,0,Dummett,0.2,False,None,n,13,4,50.0,322,109,44,24768,4,33169,143,0.0,10.2,Dummett,2
1,4,200,100,100,6,109528,0,0,-2,2,66.7,286,89,1,2,6.5,6.0,6,Javier,6.0,12,0,26.2,349,126,256,False,158.0,308,120,1051,,2020-01-02T01:00:17.276147Z,43,0,0,0,109528.jpg,3.4,0,0,Manquillo,0.2,False,None,a,13,4,36.0,343,122,48,26504,1494,29190,286,1.4,11.2,Manquillo,4
0,1,88,100,100,1,77359,0,0,-1,1,12.6,396,147,1,2,0.5,0.0,0,Florian,0.0,10,2,22.5,362,130,257,False,132.0,323,126,440,,2020-01-24T13:30:15.735988Z,44,0,0,0,77359.jpg,4.0,0,0,Lejeune,0.1,False,None,a,13,4,81.0,278,82,24,9135,81,6420,194,0.0,5.5,Lejeune,0
0,3,320,100,100,8,101148,0,0,-2,2,26.6,368,133,1,2,5.5,5.0,5,Jamaal,5.0,25,1,47.2,268,88,258,False,327.8,184,68,1720,,2019-11-09T17:30:13.080996Z,43,0,0,0,101148.jpg,3.5,0,0,Lascelles,5.8,False,None,a,13,4,117.0,241,64,69,559004,53562,616478,14161,1.2,16.0,Lascelles,3
0,2,216,100,100,4,58845,0,0,-2,2,14.9,389,142,1,2,0.5,0.0,0,Ciaran,0.0,14,2,47.6,265,86,259,False,331.4,180,65,1186,,2020-02-16T18:30:15.746030Z,43,0,0,0,58845.jpg,3.5,0,0,Clark,0.2,False,None,a,13,4,128.0,229,58,49,67620,182,69428,233,0.0,11.4,Clark,3
0,0,22,100,100,0,196118,0,0,-4,4,15.1,388,59,0,4,0.5,0.0,0,Yoshinori,0.0,6,0,3.7,444,64,260,False,12.6,445,60,201,,2020-01-05T01:00:12.204380Z,51,0,0,0,196118.jpg,1.1,0,0,Muto,0.1,False,None,a,13,4,12.0,394,65,8,6969,89,13651,71,0.0,1.6,Muto,0
0,0,0,0,0,0,61316,0,0,0,0,0.0,615,84,0,4,0.0,0.0,0,Jose Luis,0.0,0,0,0.0,622,84,261,False,0.0,619,84,0,Joined Alaves on a permanent deal on 15/7,2019-07-16T00:30:14.636406Z,50,0,0,0,61316.jpg,0.0,0,0,Mato Sanmartín,0.0,False,None,u,13,4,0.0,611,84,0,1281,10,4093,12,0.0,0.0,Joselu,0
0,7,599,100,100,10,67089,0,0,1,-1,0.0,620,67,1,1,6.5,6.0,6,Martin,6.0,41,0,86.0,137,1,262,False,858.6,2,1,2700,,2020-03-11T10:30:15.441857Z,51,0,0,0,67089.jpg,4.1,0,117,Dubravka,2.3,False,None,a,13,4,0.0,616,64,124,229837,38698,154917,4181,1.2,24.3,Dubravka,0
0,0,0,100,100,0,59735,0,0,-2,2,0.0,544,47,0,1,0.5,0.0,0,Karl,0.0,0,0,0.0,560,64,263,False,0.0,556,64,0,,2019-12-21T00:30:21.220532Z,43,0,0,0,59735.jpg,0.0,0,0,Darlow,0.1,False,None,a,13,4,0.0,519,41,0,3860,108,7851,160,0.0,0.0,Darlow,0
0,0,0,0,0,0,155503,0,0,-1,1,0.0,475,15,0,1,0.0,0.0,0,Frederick,0.0,0,0,0.0,496,39,264,False,0.0,492,39,0,Joined Swansea City on loan until the end of the season on 1/8. - Expected back 01 Aug,2019-08-01T10:00:13.686109Z,39,0,0,0,155503.jpg,0.0,0,0,Woodman,0.8,False,None,n,13,4,0.0,443,7,0,31248,1319,49610,889,0.0,0.0,Woodman,0
2,5,258,100,100,11,179018,0,0,-2,2,324.4,90,60,1,3,6.5,6.0,6,Miguel,6.0,37,2,124.3,68,40,266,False,352.0,171,68,2454,,2020-01-05T01:00:12.220809Z,58,0,0,0,179018.jpg,2.9,0,0,Almirón,0.7,False,None,a,13,4,569.0,52,28,85,107383,4819,114867,1376,1.0,14.7,Almirón,5
3,0,102,100,100,3,104953,0,0,-2,2,186.7,180,112,0,3,0.5,0.0,0,Christian,0.0,14,0,36.3,320,139,267,False,121.0,333,142,732,,2020-02-21T11:00:13.472456Z,53,0,0,0,104953.jpg,2.0,0,0,Atsu,0.1,False,None,a,13,4,55.0,315,153,36,23789,62,28719,80,0.0,6.8,Atsu,2
0,0,18,0,0,0,76542,0,0,-3,3,39.8,331,170,0,3,0.0,0.0,0,Sung-yueng,0.0,6,0,5.8,424,182,268,False,17.8,436,182,135,Contract terminated by mutual consent on 31/1,2020-01-10T11:00:14.512940Z,47,0,0,0,76542.jpg,1.3,0,0,Ki,0.0,False,None,u,13,4,0.0,591,246,4,1334,4,5131,16,0.0,0.9,Ki Sung-yueng,0
0,9,300,100,100,7,50232,0,0,-1,1,410.8,56,44,0,3,3.5,3.0,3,Jonjo,3.0,18,5,104.3,95,56,269,False,401.8,139,50,1423,,2020-01-31T01:00:23.633399Z,49,0,0,0,50232.jpg,4.0,0,0,Shelvey,0.6,False,None,a,13,4,228.0,144,82,72,238112,2516,230573,1227,0.6,14.7,Shelvey,2
2,0,158,75,75,2,180135,0,0,0,0,215.8,161,100,0,3,0.4,0.0,0,Sean,0.0,24,0,55.0,237,118,270,False,198.0,275,113,1297,Knock - 75% chance of playing,2020-06-11T09:30:16.243464Z,50,0,0,0,180135.jpg,1.8,1,0,Longstaff,0.3,False,None,d,13,4,136.0,221,115,37,21972,21,54441,261,0.0,7.4,Longstaff,2
4,3,293,100,100,8,153127,0,0,-1,1,223.4,153,94,0,3,7.5,7.0,7,Isaac,7.0,32,1,76.0,163,86,271,False,353.8,169,67,2055,,2019-09-29T18:00:18.547838Z,44,0,0,0,153127.jpg,2.7,1,0,Hayden,4.3,False,None,a,13,4,183.0,181,98,68,554080,13591,711259,6003,1.6,15.5,Hayden,4
0,0,223,100,100,4,38290,0,0,-2,2,202.6,169,38,0,2,6.5,6.0,6,Danny,6.0,19,0,47.6,266,87,332,False,229.4,251,103,1332,,2020-03-20T10:30:20.781260Z,53,0,0,0,38290.jpg,2.1,0,0,Rose,1.3,False,None,a,13,4,42.0,330,114,37,120148,757,224825,488,1.1,7.0,Rose,6
2,3,202,100,100,7,180974,0,0,-5,5,363.1,74,7,0,4,5.5,5.0,5,Joelinton Cássio,5.0,36,2,121.5,72,22,466,False,293.4,202,25,2299,,2020-02-21T11:00:13.811149Z,55,0,0,0,180974.jpg,2.2,0,0,Apolinário de Lira,1.0,False,None,a,13,4,557.0,53,24,66,169856,11039,259025,1731,0.9,12.0,Joelinton,7
0,0,0,0,0,0,58771,0,0,-2,2,0.0,543,218,0,3,0.0,0.0,0,Jack,0.0,0,0,0.0,559,219,482,False,0.0,555,215,0,Not included in Newcastle United's 25-man Premier League squad. - Unknown return date,2019-09-18T22:00:13.777925Z,43,0,0,0,58771.jpg,0.0,0,0,Colback,0.1,False,None,n,13,4,0.0,518,210,0,24502,62,24925,85,0.0,0.0,Colback,0
0,0,0,0,0,0,114243,0,0,-3,3,0.0,601,248,0,3,0.0,0.0,0,Jacob,0.0,0,0,0.0,613,249,483,False,0.0,610,246,0,Joined Sheffield Wednesday on loan until the end of the season on 8/8. - Expected back 01 Aug,2019-08-08T16:30:11.441250Z,47,0,0,0,114243.jpg,0.0,0,0,Murphy,0.0,False,None,n,13,4,0.0,593,247,0,272,4,1396,3,0.0,0.0,Murphy,0
2,6,283,0,0,3,92159,0,0,-2,2,196.0,176,41,1,2,0.0,0.0,0,Jetro,0.0,24,2,74.1,170,44,498,False,345.4,173,62,1492,Knee injury - Unknown return date,2020-01-18T19:30:18.512868Z,43,0,0,0,92159.jpg,3.4,0,0,Willems,0.7,False,None,i,13,4,198.0,168,32,64,363779,23,350570,765,0.0,14.9,Willems,0
0,0,0,0,0,0,155513,0,0,-2,2,0.0,605,250,0,3,0.0,0.0,0,Rolando,0.0,0,0,0.0,615,251,499,False,0.0,612,248,0,Joined Motherwell on loan until the end of the season on 31/1. - Expected back 01 Aug,2020-01-31T23:00:20.689971Z,48,0,0,0,155513.jpg,0.0,0,0,Aarons,0.0,False,None,n,13,4,0.0,598,249,0,1580,6,4503,14,0.0,0.0,Aarons,0
2,4,230,100,100,6,170137,0,0,-1,1,308.6,99,65,0,3,10.5,10.0,10,Allan,10.0,13,3,103.6,96,57,500,False,310.4,195,77,1343,,2020-03-02T12:30:27.014893Z,54,0,0,0,170137.jpg,3.4,0,0,Saint-Maximin,1.2,False,None,a,13,4,418.0,66,35,65,149335,37463,107860,3906,1.9,12.0,Saint-Maximin,0
0,0,107,100,100,2,111773,0,0,-2,2,12.1,400,150,0,2,0.5,0.0,0,Emil,0.0,12,0,12.2,392,143,519,False,77.2,374,142,561,,2020-01-24T13:30:16.270611Z,43,0,0,0,111773.jpg,1.9,0,0,Krafth,0.1,False,None,a,13,4,32.0,351,127,21,4836,23,7363,22,0.0,4.9,Krafth,0
3,0,77,100,100,2,40142,0,0,-1,1,122.3,233,35,0,4,1.5,1.0,1,Andy,1.0,7,0,40.1,305,44,520,False,113.6,341,40,518,,2020-01-17T12:30:18.951493Z,54,0,0,0,40142.jpg,1.9,0,0,Carroll,0.1,False,None,a,13,4,162.0,196,48,26,14764,206,21788,127,0.2,4.8,Carroll,1
0,2,98,75,75,1,223175,0,0,0,0,51.1,307,161,1,3,0.4,0.0,0,Matthew,0.0,9,2,18.2,370,160,540,False,101.8,354,149,544,Muscle injury - 75% chance of playing,2020-06-11T09:30:16.664145Z,45,0,0,0,223175.jpg,3.6,0,0,Longstaff,0.1,False,None,d,13,4,29.0,357,170,25,48374,33,41098,338,0.0,5.6,Matthew Longstaff,1
1,0,32,100,100,2,104547,0,0,0,0,44.6,320,48,0,4,0.5,0.0,0,Dwight,0.0,6,0,24.0,358,52,554,False,44.2,401,54,377,,2020-03-13T10:30:19.636981Z,50,0,0,0,104547.jpg,1.3,0,0,Gayle,0.1,False,None,a,13,4,153.0,207,51,16,8705,369,6717,324,0.0,3.2,Gayle,1
0,0,0,None,None,0,19838,0,0,0,0,0.0,488,18,0,1,0.5,0.0,0,Robert,0.0,0,0,0.0,509,42,573,False,0.0,505,42,0,,None,40,0,0,0,19838.jpg,0.0,0,0,Elliot,0.1,False,None,a,13,4,0.0,457,10,0,9526,195,4756,231,0.0,0.0,Elliot,0
0,0,0,None,None,0,232957,0,0,0,0,0.0,583,236,0,3,0.5,0.0,0,Thomas,0.0,0,0,0.0,596,237,598,False,0.0,593,234,0,,None,45,0,0,0,232957.jpg,0.0,0,0,Allan,0.0,False,None,a,13,4,0.0,568,232,0,1924,154,967,119,0.0,0.0,Allan,0
0,0,0,0,0,0,232977,0,0,-1,1,0.0,486,184,0,2,0.0,0.0,0,Kelland,0.0,0,0,0.0,507,182,599,False,0.0,503,182,0,Joined Mansfield Town on loan until the end of the season on 28/1. - Expected back 01 Aug,2020-01-29T10:30:22.945557Z,39,0,0,0,232977.jpg,0.0,0,0,Watts,0.1,False,None,n,13,4,0.0,455,174,0,9657,470,4061,396,0.0,0.0,Watts,0
0,0,0,None,None,0,156069,0,0,0,0,0.0,493,186,0,2,0.5,0.0,0,Liam,0.0,0,0,0.0,512,184,610,False,0.0,508,184,0,,None,40,0,0,0,156069.jpg,0.0,0,0,Gibson,0.1,False,None,a,13,4,0.0,462,176,0,4157,357,1546,220,0.0,0.0,Gibson,0
0,0,38,None,None,1,126407,0,0,-1,1,56.9,302,159,0,3,1.5,1.0,1,Nabil,1.0,5,0,10.2,397,170,612,False,41.8,405,168,281,,None,49,0,0,0,126407.jpg,1.5,0,0,Bentaleb,0.0,False,None,a,13,4,3.0,424,199,6,4190,74,2812,110,0.2,1.2,Bentaleb,2
0,0,19,100,100,0,116543,0,0,-1,1,49.2,310,163,0,3,1.5,1.0,1,Valentino,1.0,3,0,7.9,409,175,614,False,21.6,429,179,222,,2020-02-22T18:00:19.527983Z,54,0,0,0,116543.jpg,0.8,1,0,Lazaro,0.0,False,None,a,13,4,8.0,406,189,4,1557,33,1209,40,0.2,0.7,Lazaro,0
0,0,10,100,100,0,84384,0,0,-2,2,0.2,462,168,0,2,0.5,0.5,1,Timm,1.0,3,0,3.8,440,159,272,False,14.0,440,165,90,,2019-08-27T21:30:10.685404Z,43,0,0,0,84384.jpg,1.0,0,0,Klose,0.0,False,None,a,14,45,24.0,364,131,1,1218,79,6096,61,0.2,0.2,Klose,0
0,0,343,100,100,3,198826,0,0,-1,1,20.8,381,137,0,2,0.5,0.5,1,Ben,1.0,42,0,56.9,226,68,273,False,453.4,104,37,1924,,2020-01-18T19:30:17.891258Z,44,0,0,0,198826.jpg,1.5,1,0,Godfrey,0.2,False,None,a,14,45,92.0,266,77,33,14979,169,24250,164,0.2,7.5,Godfrey,2
2,3,383,100,100,5,232980,0,0,-2,2,331.9,85,17,1,2,-0.5,-0.5,0,Maximillian,0.0,51,0,96.9,118,26,274,False,426.0,125,48,2520,,2019-12-27T23:30:16.214403Z,43,0,0,0,232980.jpg,2.1,0,0,Aarons,1.4,False,None,a,14,45,210.0,157,28,58,108351,2304,191718,5414,0.0,13.5,Aarons,7
1,1,234,0,100,3,192303,0,0,-1,1,15.5,387,141,0,2,0.0,-0.5,0,Christoph,0.0,21,0,39.1,308,109,275,False,312.2,194,74,1295,Back injury - Unknown return date,2020-06-18T13:00:16.109151Z,44,0,0,0,192303.jpg,2.3,0,0,Zimmermann,0.0,False,None,i,14,45,62.0,307,102,35,4459,23,4543,178,0.0,8.0,Zimmermann,2
0,3,295,100,100,3,194799,0,0,-1,1,151.7,210,54,1,2,0.5,0.5,1,Jamal,1.0,36,1,59.1,221,64,276,False,328.6,182,67,1585,,2019-11-18T15:00:15.322949Z,44,0,0,0,194799.jpg,2.1,0,0,Lewis,0.3,False,None,a,14,45,110.0,246,67,42,39295,270,42022,645,0.2,9.5,Lewis,2
0,1,214,0,25,2,83428,0,0,1,-1,3.6,425,158,0,2,0.0,-0.1,0,Grant,0.0,25,0,40.0,306,108,277,False,318.8,188,72,1261,Hamstring injury - Expected back 10 Oct,2020-06-17T11:00:21.718231Z,41,1,0,0,83428.jpg,1.5,0,0,Hanley,2.2,False,None,i,14,45,76.0,286,88,23,351451,82,368835,9483,0.0,5.6,Hanley,4
3,21,423,100,100,6,57127,0,0,0,0,345.3,82,9,2,4,1.5,1.5,2,Teemu,2.0,50,11,203.0,19,8,278,False,539.4,62,10,2560,,2020-03-03T15:00:27.073569Z,65,0,0,0,57127.jpg,4.4,0,0,Pukki,13.0,False,None,a,14,45,1151.0,8,6,129,3943593,7066,3600484,28116,0.3,19.8,Pukki,3
0,1,50,0,0,0,179587,0,0,-3,3,3.4,427,63,0,4,0.0,0.0,0,Dennis,0.0,2,1,7.0,415,60,279,False,44.2,402,55,41,Joined SC Paderborn on a permanent deal on 8/1,2020-01-03T15:30:19.113612Z,52,0,0,0,179587.jpg,1.6,0,0,Srbeny,0.0,False,None,u,14,45,25.0,363,60,13,4617,3,8089,13,0.0,2.5,Srbeny,0
0,10,532,100,100,5,20480,0,0,1,-1,0.0,596,58,2,1,2.5,2.5,3,Tim,3.0,48,0,82.1,150,4,280,False,821.4,8,4,2520,,2019-10-27T20:00:16.930339Z,46,1,0,2,20480.jpg,3.4,0,101,Krul,2.5,False,None,a,14,45,0.0,583,55,94,283151,4194,214259,5344,0.7,20.4,Krul,4
0,2,46,None,None,0,18499,0,0,1,-1,0.0,515,29,0,1,-0.5,-0.5,0,Michael,0.0,6,0,6.5,417,30,281,False,65.0,382,30,158,,None,41,0,0,1,18499.jpg,5.5,0,7,McGovern,5.4,False,None,a,14,45,0.0,484,21,11,402906,678,362152,5502,0.0,2.7,McGovern,0
0,1,90,100,100,0,37614,0,0,-3,3,93.7,255,144,0,3,0.5,0.5,1,Mario,1.0,9,1,29.7,332,146,282,False,98.8,356,150,405,,2020-01-21T14:00:15.440064Z,62,0,0,0,37614.jpg,1.6,0,0,Vrancic,0.1,False,None,a,14,45,103.0,254,130,21,4399,88,14600,105,0.2,3.4,Vrancic,2
7,10,404,100,100,3,195546,0,0,0,0,1081.6,4,3,1,3,1.5,1.5,2,Emiliano,2.0,44,0,202.4,20,11,283,False,612.4,42,13,2092,,2020-03-04T23:30:19.132977Z,60,0,0,0,195546.jpg,2.8,0,0,Buendía,0.7,False,None,a,14,45,327.0,93,49,82,219009,470,223221,1148,0.3,13.7,Buendía,4
1,0,111,100,100,1,89470,0,0,-2,2,138.8,219,129,0,3,0.5,0.5,1,Onel,1.0,16,1,56.1,230,115,284,False,151.8,310,130,784,,2020-02-21T13:30:22.348352Z,53,0,0,0,89470.jpg,1.9,0,0,Hernández,0.1,False,None,a,14,45,272.0,121,66,34,6280,53,17220,65,0.2,6.4,Hernández,0
0,0,78,None,None,1,71738,0,0,-5,5,155.7,205,124,0,3,-0.5,-0.5,0,Marco,0.0,24,0,50.4,252,122,285,False,92.2,361,152,928,,None,50,0,0,0,71738.jpg,1.4,0,0,Stiepermann,0.1,False,None,a,14,45,255.0,130,72,26,6262,16,11864,38,0.0,5.2,Stiepermann,4
1,0,354,100,100,5,78607,0,0,-2,2,354.2,78,56,0,3,1.5,1.5,2,Kenny,2.0,48,1,102.9,100,59,286,False,434.8,118,41,2378,,2020-01-24T15:00:18.009033Z,48,0,0,0,78607.jpg,2.2,0,0,McLean,0.2,False,None,a,14,45,241.0,136,78,64,12912,85,17927,124,0.4,13.3,McLean,4
2,10,374,100,100,6,193111,0,0,2,-2,457.9,42,33,2,3,1.5,1.5,2,Todd,2.0,43,6,156.2,43,22,287,False,490.6,85,30,2128,,2020-01-24T15:00:18.019788Z,47,0,0,0,193111.jpg,3.4,0,0,Cantwell,19.2,False,None,a,14,45,618.0,43,20,102,3874783,27737,2670372,64554,0.4,21.7,Cantwell,4
0,0,102,100,100,1,87396,0,0,-2,2,127.7,227,136,0,3,-0.5,-0.5,0,Moritz,0.0,16,0,28.8,335,148,288,False,106.8,351,147,683,,2019-09-13T13:30:19.474643Z,43,0,0,0,87396.jpg,1.8,0,0,Leitner,0.2,False,None,a,14,45,53.0,318,155,16,26002,102,33575,205,0.0,3.7,Leitner,1
1,3,310,100,100,5,18665,0,0,0,0,105.9,241,139,0,3,-0.5,-0.5,0,Alexander,0.0,30,1,53.5,238,119,289,False,290.4,204,80,1782,,2020-03-03T15:00:27.123060Z,45,0,0,0,18665.jpg,2.4,0,0,Tettey,0.3,False,None,a,14,45,138.0,218,113,55,52652,263,45700,804,0.0,12.2,Tettey,4
0,0,168,100,100,2,90440,0,0,-2,2,45.1,319,166,0,3,1.5,1.5,2,Tom,2.0,23,0,33.0,325,143,290,False,191.6,284,120,1083,,2019-09-04T09:00:11.384947Z,43,0,0,0,90440.jpg,1.8,0,0,Trybull,0.6,False,None,a,14,45,92.0,265,136,27,51869,1003,77512,613,0.5,6.3,Trybull,2
0,0,53,100,100,0,81048,0,0,-2,2,38.3,335,51,0,4,1.5,1.5,2,Josip,2.0,6,1,28.4,338,48,434,False,51.0,391,52,303,,2019-11-11T12:00:15.065845Z,53,0,0,0,81048.jpg,1.3,0,0,Drmic,0.1,False,None,a,14,45,195.0,170,45,20,5773,144,14823,76,0.4,3.8,Drmic,0
0,0,12,0,0,0,124165,0,0,-5,5,0.6,455,211,0,3,0.0,0.0,0,Patrick,0.0,2,0,0.5,481,211,435,False,4.4,466,200,24,Joined Middlesbrough on loan until the end of the season on 2/1. - Expected back 01 Aug,2020-01-02T20:30:19.362679Z,50,0,0,0,124165.jpg,1.0,0,0,Roberts,0.0,False,None,n,14,45,0.0,614,255,3,1603,14,7817,28,0.0,0.6,Roberts,0
0,0,6,0,0,0,28082,0,0,-1,1,0.0,556,53,0,1,0.0,0.0,0,Ralf,0.0,1,0,0.4,482,36,449,False,4.0,468,36,21,Loan ended,2020-03-03T15:00:27.954303Z,44,0,0,0,28082.jpg,1.0,0,1,Fahrmann,0.3,False,None,u,14,45,0.0,537,48,1,5250,8,27719,191,0.0,0.2,Fahrmann,0
0,2,201,0,100,3,113564,0,0,-2,2,109.2,239,65,0,2,0.0,-0.5,0,Sam,0.0,23,0,60.2,214,59,454,False,273.2,218,85,1292,Hamstring injury - Unknown return date,2020-06-18T13:00:16.340130Z,43,0,0,0,113564.jpg,1.9,0,0,Byram,0.1,False,None,i,14,45,218.0,152,25,32,6818,4,11633,145,0.0,7.4,Byram,4
0,0,0,0,0,0,101061,0,0,-1,1,0.0,474,174,3,2,0.0,0.0,0,Philip,0.0,0,0,0.0,495,172,484,False,0.0,491,172,0,Joined Nurnberg on loan until the end of the season on 4/1. - Expected back 01 Aug,2020-01-10T20:00:21.434889Z,39,0,0,0,101061.jpg,0.0,0,0,Heise,0.6,False,None,n,14,45,0.0,442,163,0,54291,308,64780,502,0.0,0.0,Heise,0
0,0,122,0,0,1,128348,0,0,0,0,18.3,382,186,0,3,0.0,0.0,0,Ibrahim,0.0,20,0,22.7,360,158,507,False,177.2,293,121,756,Loan deal ended on 31/1,2020-01-31T23:00:20.708006Z,45,0,0,0,128348.jpg,1.6,0,0,Amadou,0.1,False,None,u,14,45,31.0,353,168,18,11624,28,11745,68,0.0,4.0,Amadou,1
0,0,13,None,None,0,432735,0,0,-1,1,1.8,434,65,0,4,0.5,0.5,1,Adam,1.0,3,0,1.1,468,66,538,False,3.0,471,67,78,,None,44,0,0,0,432735.jpg,1.2,0,0,Idah,0.1,False,None,a,14,45,8.0,403,66,5,18675,286,14986,234,0.2,1.1,Idah,0
